-6.238565128171464615e-18;-5.674129877736447128e-18;-2.293370862841265441e-17;-5.135537848637799991e-18;-1.192462709274732997e-17;2.400841534842772970e-18;1.306026996704418990e-17;1.271541972991855972e-17;1.449212592217120161e-17;-9.758363518512240962e-18
-2.220446049250313081e-16;-2.775557561562891351e-17;5.551115123125782702e-17;1.595945597898662527e-16;-1.387778780781445676e-16;-2.896988204881267848e-16;1.179611963664228824e-16;2.532696274926138358e-16;2.393918396847993790e-16;-3.937822290467352104e-16
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-2.775557561562891351e-17;-9.020562075079396891e-17;1.387778780781445676e-17;-6.938893903907228378e-18;-1.387778780781445676e-17;8.326672684688674053e-17
-0.000000000000000000e+00;1.110223024625156540e-16;-2.220446049250313081e-16;-2.775557561562891351e-17;-2.220446049250313081e-16;-1.387778780781445676e-17;1.110223024625156540e-16;8.326672684688674053e-17;0.000000000000000000e+00;-2.081668171172168513e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;-5.551115123125782702e-17;0.000000000000000000e+00;-0.000000000000000000e+00;5.551115123125782702e-17;5.551115123125782702e-17;1.110223024625156540e-16;-1.110223024625156540e-16;-1.665334536937734811e-16
-0.000000000000000000e+00;-0.000000000000000000e+00;1.387778780781445676e-17;-1.110223024625156540e-16;1.110223024625156540e-16;-4.163336342344337027e-17;-6.938893903907228378e-17;-8.326672684688674053e-17;-5.551115123125782702e-17;8.326672684688674053e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-2.220446049250313081e-16;1.665334536937734811e-16;-4.163336342344337027e-17;1.110223024625156540e-16;6.678685382510707313e-17;1.110223024625156540e-16;-8.326672684688674053e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;5.551115123125782702e-17;-1.110223024625156540e-16;-5.551115123125782702e-17;5.551115123125782702e-17;2.220446049250313081e-16;-2.775557561562891351e-17;-1.457167719820517959e-16
-0.000000000000000000e+00;-0.000000000000000000e+00;-5.421010862427522170e-20;0.000000000000000000e+00;2.775557561562891351e-17;1.110223024625156540e-16;-1.110223024625156540e-16;-0.000000000000000000e+00;5.551115123125782702e-17;-8.326672684688674053e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;4.336808689942017736e-19;3.469446951953614189e-18;2.775557561562891351e-17;-2.775557561562891351e-17;-1.110223024625156540e-16;1.387778780781445676e-17;0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;5.421010862427522170e-20;1.734723475976807094e-18;-0.000000000000000000e+00;-2.775557561562891351e-17;-0.000000000000000000e+00;5.551115123125782702e-17;1.249000902703301108e-16
-0.000000000000000000e+00;-0.000000000000000000e+00;1.323488980084844280e-23;-6.776263578034402713e-21;-0.000000000000000000e+00;-0.000000000000000000e+00;2.775557561562891351e-17;-2.775557561562891351e-17;7.632783294297951215e-17;2.775557561562891351e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;-8.271806125530276749e-25;0.000000000000000000e+00;-0.000000000000000000e+00;5.551115123125782702e-17;-2.775557561562891351e-17;-1.110223024625156540e-16;1.110223024625156540e-16;2.775557561562891351e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;-1.292469707114105742e-26;-2.646977960169688560e-23;-3.388131789017201356e-21;-6.938893903907228378e-18;3.469446951953614189e-18;-0.000000000000000000e+00;5.551115123125782702e-17;0.000000000000000000e+00
-7.699146244618042430e-03;-1.350023879132840506e-02;2.923040956160487605e-03;5.920859750381849210e-03;3.789525893529015893e-02;5.205800039943987018e-02;4.070315878013743005e-02;-6.541082158205363539e-02;5.381435867355161690e-02;3.282018800529939995e-02
-2.319896346331636050e-02;-3.707758489788994666e-02;1.347218745715290412e-02;2.819345744082786195e-02;1.186606627735668634e-01;1.350972056870113625e-01;1.058267472089159250e-01;-1.570092103933130312e-01;5.824161977125880130e-02;1.641478901580699090e-01
-3.865211878528109629e-02;-5.543684246616255307e-02;2.941420852407568634e-02;5.883291077826017373e-02;1.813430950651412354e-01;1.564159071645588872e-01;1.470021326092040836e-01;-1.292490644698495172e-01;-3.102526804513103253e-02;2.014202163673194657e-01
-5.385331772810932061e-02;-6.802829647392212575e-02;4.901088550424803625e-02;9.018029046949893601e-02;2.038388902051266882e-01;1.085058861128241070e-01;1.636581899654638295e-01;-7.335337723871473113e-03;-8.162186220550354809e-02;5.964720798447228911e-02
-7.591281492576779089e-02;-7.636668168067624329e-02;8.149024143999668290e-02;1.249073078799173148e-01;1.591197334586782475e-01;-1.751898038815229847e-02;1.799816193875930503e-01;1.276821189427070347e-01;5.776419979612581329e-02;-1.234115961986835264e-01
-8.978204868290645679e-02;-7.487620082736355653e-02;1.008420888683445871e-01;1.286322395614284131e-01;8.455922905152085667e-02;-7.179780366857480001e-02;1.851888044664082578e-01;7.541341490201193543e-02;1.833772903533580911e-01;-6.468882151577552697e-02
-1.028176524448928403e-01;-6.908403549885407113e-02;1.150422708899668939e-01;1.143075204549150875e-01;-2.142826820774045970e-03;-7.664680248132296758e-02;1.724173433529191113e-01;-3.026244249303737879e-02;1.928004728618560870e-01;-2.498437900324014180e-02
